"ea_id","FS_year","Refrigerator","Radio","Television","Bicycle","Motorcycle","Car","number_celphones","floor_cement","floor_tile","floor_dirt_sand_dung","roof_natural","roof_iron","roof_other","cell_phone","hhsize","FS_month","hh_age","hh_gender","dist_road","dist_popcenter","dist_admarc","elevation","percent_ag","rCSI","HDDS","FCS","asset_index2","roof_natural_inverse","dummy_terrain_rough","nutri_severe_constraint","nutri_moderate_constraint","nutri_rent_severe_constraint","nutri_rent_moderate_constraint","IPC1","IPC12","rural","clust_maize_price","clust_rice_price","clust_nuts_price","clust_beans_price","clust_maize_mktthin","clust_rice_mktthin","clust_nuts_mktthin","clust_beans_mktthin","lhz_maize_price","lhz_rice_price","lhz_nuts_price","lhz_beans_price","lhz_maize_mktthin","lhz_rice_mktthin","lhz_nuts_mktthin","lhz_beans_mktthin","raincytot","day1rain","maxdaysnorain","lhz_day1rain","gdd","tmean","lhz_raincytot","lhz_maxdaysnorain","heatdays","floodmax","lhz_floodmax","logFCS","TA_names","FNID","TA_maize_price","TA_rice_price","TA_nuts_price","TA_beans_price","TA_maize_mktthin","TA_rice_mktthin","TA_nuts_mktthin","TA_beans_mktthin","TA_raincytot","TA_day1rain","TA_maxdaysnorain","TA_floodmax","TA_heatdays","TA_gdd","TA_tmean","quarter1","quarter2","quarter3","quarter4","month1","month2","month3","month4","month5","month6","month7","month8","month9","month10","month11","month12"
30222077,2010,0,0.4375,0.125,0.3125,0,0.0625,0.4375,0.3125,0,0.1875,0.4375,0.5625,0,0.3125,4.375,9,43.125,1.1875,0.2756250018,3.5106250375,1.7937500125,0.514,0.56250001875,0.25,5.375,51.1875,-0.076676345,0.5625,0,0,0,0,0,1,1,0,26.376,142.953333333333,228.026666666667,234.63,0,0.4,0.4,0.8,26.376,142.953333333333,228.026666666667,234.63,0,0.4,0.4,0.8,0.77800420413023,59,20,59,213,26.2152764620356,891.568519013269,18,0,0,0,3.93549536161329,"Liwonde Town","MW2012C3030206",26.376,142.953333333333,228.026666666667,234.63,0,0.4,0.4,0.8,0.77800420413023,59,20,0,0,213,26.2152764620356,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
30301554,2011,0,0.4375,0,0.3125,0,0,0.5,0,0,0,0.8125,0.1875,0,0.3125,3.6875,1,39.5,1.5,3.75375004375,12.534375,11.6225,0.7486875,0.56250001875,3.375,5.0625,44.96875,-0.076676375,0.1875,0,0,0,0,0,1,1,1,12,10.9999894156791,16.3293497881023,251.464858657803,0.75,1,1,1,22.5312902145104,84.9494563804642,193.961825076528,176.415795982874,1,1,1,1,0.859192810624943,19,23,19,213,24.8244740517487,849.748311629662,22,0,0,0,3.80596780408764,"Kuntumanji","MW2012C3030304",12,10.9999894156791,16.3293497881023,251.464858657803,0.75,1,1,1,0.859192810624943,19,23,0,0,213,24.8244740517487,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30301576,2010,0,0.375,0,0.75,0,0,0.25,0.0625,0,0,0.8125,0.1875,0,0.1875,4,11,41.9375,1.125,8.10133335625,20.9313335625,13.073333375,0.66026666625,0.60000002,3.3125,5.75,53.0625,-0.201816024375,0.1875,0,0,0,0,0,1,1,1,34.6325,164.2825,240.495,251.643860372027,0,0,0,1,26.2104923304484,96.5313811202206,166.394149818005,179.864030852949,1,0.5,1,1,0.808183828309911,41,18,59,213,24.8930238392432,897.851476106888,18,0,0,0,3.97147046407157,"Kuntumanji","MW2012C3030304",30.89125,166.08625,182.047206957695,172.99859685268,0.25,0.375,0.5,0.625,0.813552782712044,41,18,0,0,213,24.8930238392432,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30301590,2010,0,0.6875,0,0.5,0.0625,0,0.4375,0.125,0,0,0.75,0.25,0,0.4375,4.25,5,38.5625,1.25,11.03000001875,18.4775,8.54687501875,0.685625,0.41250001375,4.6875,6.125,54.34375,0.423891025,0.25,0,0,0,0,0,1,NA,1,27.15,167.89,123.59941391539,94.3533333333333,0.5,0.75,1,0.25,41.8435739914844,132.100032327651,155.363945654023,20,1,1,1,0.75,0.818921737114177,41,18,59,213,24.8930238392432,897.851476106888,18,0,0,0,3.99532961155456,"Kuntumanji","MW2012C3030304",30.89125,166.08625,182.047206957695,172.99859685268,0.25,0.375,0.5,0.625,0.813552782712044,41,18,0,0,213,24.8930238392432,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30302283,2010,0,0.625,0.0625,0.625,0,0,0.1875,0.125,0,0,0.5625,0.4375,0,0.1875,4.0625,11,46.9375,1.1875,19.986874875,28.0400001875,6.11187496875,0.62975,0.18750000625,1.875,5.1875,49.25,0.298749939375,0.4375,0,0,0,0,0,1,1,1,34.6325,164.2825,240.495,251.643860372027,0,0,0,1,26.2104923304484,96.5313811202206,166.394149818004,179.864030852948,1,0.5,1,1,0.957473600729217,61,19,59,213,24.8930238392432,897.851476106888,18,0,0,0,3.8969093676181,"Mwambo","MW2012C3030304",30.854862757732,130.220591517857,203.414932862594,219.00680818832,0.397615487033035,0.315033575177524,0.522393099722136,0.746366065915406,0.866370901518101,56,18.25,0,0,213,24.8930238392432,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30302357,2010,0,0.4375,0,0.5,0.0625,0,0.4375,0.125,0,0,0.6875,0.3125,0,0.25,4.875,11,43.9375,1.3125,26.9156249375,31.1474999375,6.2906250875,0.6596875,0.60000002,4.6875,5.625,53.15625,-0.076675490625,0.3125,0,0,0,0,0,1,1,1,32.58,43.32,210.97,199.853332812906,0.75,0.25,0.75,1,26.2104923304484,96.5313811202206,166.394149818005,179.864030852948,1,0.5,1,1,0.784497345565117,61,18,59,213,24.8930238392432,897.851476106888,18,0,0,0,3.97323568959614,"Mwambo","MW2012C3030304",30.854862757732,130.220591517857,203.414932862594,219.00680818832,0.397615487033035,0.315033575177524,0.522393099722136,0.746366065915406,0.866370901518101,56,18.25,0,0,213,24.8930238392432,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30302601,2010,0,0.6875,0,0.8125,0,0,0.4375,0.0625,0,0,0.9375,0.0625,0,0.25,5.125,5,37.6875,1.1875,21.5962501875,26.2762499375,6.9793749875,0.662,0.60000002,2.9375,5.3125,47.78125,0.423892405625,0.0625,0,0,0,0,0,1,NA,1,32.0069510309278,150.949866071429,179.554129497751,174.330039568345,0.44046194813214,0.210134300710096,0.339572398888546,0.185464263661624,29.8677631002666,148.227761550427,186.562720333546,162.952164492214,0.684094242050015,0.415521765977153,0.670519450447669,0.458716038900895,0.769936012895457,61,18,59,213,24.8930238392432,897.851476106888,18,0,0,0,3.86663330312934,"Mwambo","MW2012C3030304",30.854862757732,130.220591517857,203.414932862594,219.00680818832,0.397615487033035,0.315033575177524,0.522393099722136,0.746366065915406,0.866370901518101,56,18.25,0,0,213,24.8930238392432,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30302687,2011,0,0.6875,0,0.5,0,0,0.25,0.0625,0,0,0.8125,0.1875,0,0.1875,3.875,2,44.875,1.25,14.9306666875,19.4126665,8.91333333125,0.697466666875,0.26250000875,4.25,4.125,33.75,0.4238909975,0.1875,0,0,0,0,0,1,1,1,18,11,15.6626823017714,250.857354879641,0.75,0.75,1,1,22.5782088092366,80.3683766940349,206.761794713775,176.660221695261,1,1,1,1,0.770920725621204,19,22,19,213,24.8244740517487,849.748311629662,22,0,0,0,3.51898041731854,"Mwambo","MW2012C3030304",18,11,15.6626823017714,250.857354879641,0.75,0.75,1,1,0.770920725621204,19,22,0,0,213,24.8244740517487,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30302692,2010,0,0.5,0.0625,0.625,0,0,0.75,0.0625,0,0,0.6875,0.3125,0,0.5,3.75,9,36.75,1.3125,5.87000000625,9.76062505625,8.00124999375,0.786625,0.18750000625,2.75,4.9375,42.6875,0.048466671875,0.3125,0,0,0,0,0,1,1,1,24.2,162.33,182.640601952626,250.2,0.4,0.8,1,0.8,29.9468208012459,134.209740417475,144.887008556304,191.885347574201,0.6,0.8,1,0.8,0.953576646882615,41,18,59,213,24.8930238392432,897.851476106888,18,0,0,0,3.75390613733101,"Mwambo","MW2012C3030304",30.854862757732,130.220591517857,203.414932862594,219.00680818832,0.397615487033035,0.315033575177524,0.522393099722136,0.746366065915406,0.866370901518101,56,18.25,0,0,213,24.8930238392432,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
30304139,2011,0,0.625,0,0.5625,0.0625,0,0.375,0.0625,0,0,0.5625,0.4375,0,0.3125,4.5,1,41.5,1.25,8.82400003125,12.601333375,10.342000025,0.795933334375,0.3750000125,1.4375,4.75,43.46875,0.298749675,0.4375,0,0,0,0,0,1,1,1,26.8256931493476,12,219.139002820706,142.063208070045,1,0.75,1,1,19.9515852505078,58.554727075668,71.4798068681443,215.519975111375,1,1,1,1,0.855628966035142,32,22,33,213,24.9473654733578,894.777212281381,22,0,0,0,3.77204228912372,"Chikowi","MW2012C3030314",26.8256931493476,12,219.139002820706,142.063208070045,1,0.75,1,1,0.855628966035142,32,22,0,0,213,24.9473654733578,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30304143,2010,0,0.375,0.0625,0.3125,0,0,0.1875,0.3125,0,0,0.625,0.375,0,0.125,4.375,7,47.375,1.4375,6.268750043125,8.88312515625,7.3400000125,0.8394375,0.56250001875,2.3125,5.5625,52.09375,-0.20181799,0.375,0,0,0,0,0,1,1,1,32.47,156.175,122.44,226.9575,0.8,0.2,0.6,0.2,31.1134101001452,123.403301537152,142.931762305531,201.817191451024,0.8,1,0.8,1,0.97588592142331,41,18,59,213,24.8930238392432,897.851476106888,18,0,0,0,3.95304497995107,"Chikowi","MW2012C3030304",32.47,156.175,122.44,226.9575,0.8,0.2,0.6,0.2,0.97588592142331,41,18,0,0,213,24.8930238392432,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
30305082,2010,0,0.625,0,0.6875,0,0,0.375,0.1875,0,0,0.6875,0.3125,0,0.3125,4.75,9,45.1875,1.25,19.6287501875,23.3500000625,7.53437495625,0.7203125,0.30000001,3.4375,4.9375,38.3125,0.29875021,0.3125,0,0,0,0,0,1,1,1,28.2967567567568,112.635517241379,237.564347826087,206.796,0.0975609756097561,0.292682926829268,0.439024390243902,0.75609756097561,27.8890541347492,117.319113209428,175.829431295877,191.885347574201,0.48780487804878,0.682926829268293,1,0.878048780487805,0.837138191264459,59,18,59,213,24.8930238392432,897.851476106888,18,0,0,0,3.64577621369643,"S/C Mbiza","MW2012C3030304",30.4870626608752,133.740040261463,202.976400815217,128.143183435705,0.224977712363331,0.375933137089992,0.41977039529016,0.533771236333053,0.865480971226861,48.6,18.6,0,0,213,24.9960913573073,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
30305258,2010,0,0.3125,0,0.4375,0,0,0.3125,0.0625,0,0,0.75,0.25,0,0.3125,4.3125,8,46.5,1.5,9.23062498125,21.8806249375,3.34374998125,0.8703125,0.48750001625,2.5,5,43.21875,-0.32695907125,0.25,0,0,0,0,0,1,1,1,26.385,140.86,228.923333333333,142.916666666667,0,0.25,0.25,0.25,30.3683642877991,89.838576492356,124.90879833843,171.6742715035,1,0.75,0.75,0.75,0.856287726372112,45,26,41,213,25.0218582368233,964.946363452942,11,0,0,0,3.76627442886503,"S/C Mbiza","MW2012C3030314",30.4870626608752,133.740040261463,202.976400815217,128.143183435705,0.224977712363331,0.375933137089992,0.41977039529016,0.533771236333053,0.865480971226861,48.6,18.6,0,0,213,24.9960913573073,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
30305277,2010,0,0.4375,0.0625,0.5,0,0,0.4375,0.133928571428571,0,0,0.8125,0.1875,0,0.3125,4.1875,3,46.6875,1.1875,5.435625025,15.7787501875,9.30562496875,0.91875,0.30000001,10.6875,5.5625,44.4375,-0.07667552375,0.1875,0,0,0,0,0,1,NA,1,36.8902232142857,137.124684065934,155.36765625,78.454296875,0.257327586206897,0.44698275862069,0.519827586206897,0.382758620689655,44.4302100800396,152.616058038629,134.188178800762,142.323877814384,0.519827586206897,0.561637931034483,0.762068965517241,0.755603448275862,0.911997322406787,45,14,41,213,25.0218582368233,964.946363452942,11,0,0,0,3.79408370756346,"S/C Mbiza","MW2012C3030314",30.4870626608752,133.740040261463,202.976400815217,128.143183435705,0.224977712363331,0.375933137089992,0.41977039529016,0.533771236333053,0.865480971226861,48.6,18.6,0,0,213,24.9960913573073,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30305506,2011,0,0.5625,0.0625,0.8125,0.125,0,0.5625,0.25,0,0,0.4375,0.5625,0,0.5,3.9375,2,45.25,1.1875,20.508571375,26.852857375,3.2957143,0.76242857375,0.11250000375,1.625,5.0625,44.90625,0.173609211875,0.5625,0,0,0,0,0,1,1,1,32.4566666666667,158.5,217.3275,142.364356659669,0.25,0.25,0,1,22.5782088092366,80.3683766940349,206.761794713775,176.660221695261,1,1,1,1,0.772816162802525,29,22,19,213,24.8244740517487,849.748311629662,22,0,0,0,3.8045769832793,"S/C Mbiza","MW2012C3030304",32.4566666666667,158.5,217.3275,142.364356659669,0.25,0.25,0,1,0.772816162802525,29,22,0,0,213,24.8244740517487,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30305561,2010,0,0.6875,0,0.3125,0,0,0.625,0.1875,0,0,0.6875,0.3125,0,0.5,4.5625,10,41,1.0625,2.1418749875,22.7656251875,7.76687509375,0.987125,0,1.875,5.3125,40.84375,0.423890151875,0.3125,0,0,0,0,0,1,1,1,33.3633333333333,145.746666666667,227.86,141.717286970193,0.25,0.25,0.25,1,25.7673824432365,105.269236379118,126.951126851139,205.865648396447,0.75,1,1,1,0.893744901760575,52,20,41,213,25.0218582368233,964.946363452942,11,0,0,0,3.7097538108245,"S/C Mbiza","MW2012C3030314",30.4870626608752,133.740040261463,202.976400815217,128.143183435705,0.224977712363331,0.375933137089992,0.41977039529016,0.533771236333053,0.865480971226861,48.6,18.6,0,0,213,24.9960913573073,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
30305580,2010,0,0.375,0,0.8125,0,0,0.375,0.375,0,0,0.5625,0.4375,0,0.25,4.1875,5,43.0625,1.375,17.984999875,29.4350000625,5.18750000625,0.7851875,0,6.1875,5.5,46.875,-0.201815743125,0.4375,0,0,0,0,0,1,NA,1,27.5,132.333333333333,165.166666666667,70.8316666666667,0.52,0.64,0.64,0.28,30.3384693802097,140.290533300682,125.514042690126,136.262361021991,0.64,0.64,0.92,0.4,0.828236714330373,42,15,41,213,25.0218582368233,964.946363452942,11,0,0,0,3.84748448429057,"S/C Mbiza","MW2012C3030314",30.4870626608752,133.740040261463,202.976400815217,128.143183435705,0.224977712363331,0.375933137089992,0.41977039529016,0.533771236333053,0.865480971226861,48.6,18.6,0,0,213,24.9960913573073,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30306024,2010,0,0.5,0,0.375,0,0,0.5625,0.25,0,0,0.5625,0.4375,0,0.4375,4.25,11,39.125,1.375,6.10312500625,11.675,4.82375001875,1.1225,0,3.6875,5.5,47.21875,0.04846554125,0.4375,0,0,0,0,0,1,1,1,34.6325,164.2825,240.495,251.643860372027,0,0,0,1,30.0989375786469,64.3280054999657,127.959613736289,210.350447115798,0.75,0.75,0.25,1,1.07458890018574,41,18,41,213,25.0218582368233,964.946363452942,11,0,0,0,3.85479105947301,"Mlumbe","MW2012C3030314",34.3582513786765,134.020730151436,169.296723499535,225.470857389692,0.327184411500449,0.170443059299191,0.221094451931716,0.776655856918239,0.941666954618865,41.25,17,0,0,213,25.582074258473,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30306056,2011,0,0.5,0,0.3125,0,0,0.4375,0.5,0,0,0.5,0.5,0,0.375,4.0625,1,44.375,1.3125,9.782666575,10.85733330625,3.162,0.692,0.56250001875,3.0625,5.375,49.9375,0.04846526,0.5,0,0,0,0,0,1,1,1,12,10.9999894156791,16.3293497881019,251.464858657803,0.75,1,1,1,19.9515852505078,58.554727075668,71.4798068681443,215.519975111375,1,1,1,1,0.934914211280365,33,23,33,213,24.9473654733578,894.777212281381,22,0,0,0,3.91077222352649,"Mlumbe","MW2012C3030314",17.558478903877,12.9999947078396,15.6646748940509,250.704650712887,0.875,0.875,0.875,1,0.858040674420512,33.5,23,0,0,213,25.4981039468112,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30306087,2010,0,0.5,0,0.5625,0,0,0.1875,0.125,0,0,0.8125,0.1875,0,0.125,4.0625,6,48.5625,1.5,19.758461375,24.7446156875,11.85,0.48730769,0.60000002,4.1875,5.5,51.125,0.048466385,0.1875,0,0,0,0,0,1,1,1,34.89609375,172.978459821429,237.720932459677,224.139809253247,0.415880503144654,0.0389150943396226,0.348663522012579,0.106623427672956,33.6519522157147,163.132180601769,213.752631398112,219.912183292661,0.500515919811321,0.154628537735849,0.498231132075472,0.216022995283019,0.845268292837583,41,20,41,213,26.0693040982099,841.095468123754,20,0,0,0,3.93427361436297,"Mlumbe","MW2012C3030306",34.3582513786765,134.020730151436,169.296723499535,225.470857389692,0.327184411500449,0.170443059299191,0.221094451931716,0.776655856918239,0.941666954618865,41.25,17,0,0,213,25.582074258473,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30306460,2011,0,0.4375,0,0.3125,0,0,0.375,0,0,0,0.875,0.125,0,0.25,3.5625,3,37.625,1.25,22.0084615,23.0376925,12.788461625,0.491384614375,0.60000002,1.875,4.875,36.3125,-0.07667637125,0.125,0,0,0,0,0,1,1,1,23.1169578077541,15,15,249.944442767972,1,0.75,0.75,1,22.2625693708174,15,15,270.771896209044,1,0.75,0.75,1,0.781167137560659,34,23,32,213,26.0488424202646,773.059819102287,23,0,0,0,3.59216203461213,"Mlumbe","MW2012C3030306",17.558478903877,12.9999947078396,15.6646748940509,250.704650712887,0.875,0.875,0.875,1,0.858040674420512,33.5,23,0,0,213,25.4981039468112,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30306555,2010,0,0.6,0.133333333333333,0.4,0,0,0.6,0,0,0,0.933333333333333,0.0666666666666667,0,0.466666666666667,3.93333333333333,10,37.5333333333333,1.26666666666667,7.65799990666667,21.7186666,10.5280000466667,0.915266666666667,0.60000002,2.33333333333333,5.4,48,0.248692288666667,0.0666666666666667,0,0,0,0,0,1,1,1,33.1394117647059,138.675294117647,130.678461538462,191.495071738709,0.392857142857143,0.392857142857143,0.535714285714286,1,26.3351519544074,88.556469875112,21,201.805126871204,0.714285714285714,0.857142857142857,0.857142857142857,1,0.920661762702344,42,12,41,213,25.0218582368233,964.946363452942,11,0,0,0,3.87120101090789,"Mlumbe","MW2012C3030314",34.3582513786765,134.020730151436,169.296723499535,225.470857389692,0.327184411500449,0.170443059299191,0.221094451931716,0.776655856918239,0.941666954618865,41.25,17,0,0,213,25.582074258473,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
30306594,2010,0,0.5,0.0625,0.5625,0,0,0.8125,0,0,0,0.9375,0.0625,0,0.625,5.0625,11,39.75,1.25,12.5133333125,19.648,16.295333125,0.58326666625,0.18750000625,5.3125,5.4375,49.0625,0.048466399375,0.0625,0,0,0,0,0,1,1,1,34.765,60.1466666666667,68.2925,234.604688194783,0.5,0.25,0,1,34.765,60.1466666666667,68.2925,234.604625207706,0.5,0.25,0,1,0.926148862749788,41,18,59,213,26.2152764620356,891.568519013269,18,0,0,0,3.89309499554263,"Mlumbe","MW2012C3030206",34.3582513786765,134.020730151436,169.296723499535,225.470857389692,0.327184411500449,0.170443059299191,0.221094451931716,0.776655856918239,0.941666954618865,41.25,17,0,0,213,25.582074258473,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30401015,2010,0,0.5,0.125,0.25,0.0625,0,0.4375,0.125,0,0,0.625,0.375,0,0.375,4.125,11,41.5,1.1875,4.641875,17.4143750625,7.2281249125,1.020875,0,3.375,5.5625,46.65625,0.04846502875,0.375,0,0,0,0,0,1,1,1,21.11,101,82.5566666666667,180.968585824828,0.5,0.5,0.25,1,26.6014024697008,122.38878704474,122.235791946851,209.245259735431,1,0.75,0.5,1,0.923634118866216,51,30,52,213,24.5309481052166,893.128343366442,13,0,0,0,3.84280689473946,"Mpama","MW2012C3030414",29.0236979166667,105.550638888889,164.815295138889,162.433445274943,0.33125,0.215625,0.202083333333333,0.478125,0.908983370890491,48.3333333333333,26.3333333333333,0,0,213,24.5309481052166,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30401062,2010,0,0.4375,0,0.0625,0,0,0.625,0.125,0,0,0.5625,0.4375,0,0.5625,3.75,4,41.6875,1.4375,0.557999989375,16.5006665625,4.314,1.121,0,2.125,5.9375,57.09375,-0.0766775,0.4375,0,0,0,0,0,1,NA,1,37.52359375,111.48525,242.69734375,131.33175,0.25625,0.046875,0.25625,0.046875,43.1071176233098,151.170112844901,162.215131209428,184.418546381077,0.628125,0.953125,1,0.696875,0.926923871343919,42,30,52,213,24.5309481052166,893.128343366442,13,0,0,0,4.04469465357828,"Mpama","MW2012C3030414",29.0236979166667,105.550638888889,164.815295138889,162.433445274943,0.33125,0.215625,0.202083333333333,0.478125,0.908983370890491,48.3333333333333,26.3333333333333,0,0,213,24.5309481052166,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30401178,2010,0,0.5,0,0.4375,0,0,0.5,0.3125,0,0,0.625,0.375,0,0.4375,4.75,8,38.4375,1.3125,9.48687491875,23.0168750625,5.30312508125,0.9213125,0.48750001625,5.5,5.5,44.0625,0.0484658225,0.375,0,0,0,0,0,1,1,1,28.4375,104.166666666667,169.191875,175,0.2375,0.1,0.1,0.3875,29.1377725673212,128.573590980383,132.469386020667,206.769959246045,1,1,1,1,0.876392122461339,52,19,52,213,24.5309481052166,893.128343366442,13,0,0,0,3.78560908057249,"Mpama","MW2012C3030414",29.0236979166667,105.550638888889,164.815295138889,162.433445274943,0.33125,0.215625,0.202083333333333,0.478125,0.908983370890491,48.3333333333333,26.3333333333333,0,0,213,24.5309481052166,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
30401397,2011,0,0.5,0.125,0.3125,0,0,0.375,0.125,0,0.0625,0.625,0.375,0,0.3125,3.0625,2,34,1.3125,1.3925,27.2537498125,9.35562504375,1.066375,0.0750000025,3.25,5.6875,48.96875,0.048465285,0.375,0,0,0,0,0,2,1,1,11,11,84.3333333333333,145.737334551502,0.75,0.75,0.25,1,24.9271197196606,121.314590904402,119.580189499178,208.208061883315,1,1,1,1,0.826579362528965,33,22,32,213,24.3673639288531,879.300295375642,22,0,0,0,3.89118233955629,"Mpama","MW2012C3030414",11,11,84.3333333333333,145.737334551502,0.75,0.75,0.25,1,0.826579362528965,33,22,0,0,213,24.3673639288531,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30402291,2011,0,0.5625,0.0625,0.1875,0,0,0.625,0.0625,0,0,0.5,0.5,0,0.375,3.75,1,41.9375,1.4375,1.441333325625,18.3153331875,1.442666666875,0.908066665625,0.60000002,2.125,6,57.125,0.1736063375,0.5,0,0,0,0,0,1,1,1,13,12.6666666666667,115.7575,180.98715393421,0.5,0.25,1,1,25.36596384933,121.268804325017,120.107390009409,208.929757827392,1,1,1,1,0.935130270352379,32,29,32,213,24.3673639288531,879.300295375642,22,0,0,0,4.04524184921437,"Likoswe","MW2012C3030414",18.8575,95.3608333333333,171.12625,180.996429194066,0.5,0.375,0.75,1,0.950227190169834,33,26,0,0,213,24.3673639288531,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30402402,2010,0.125,0.6875,0.4375,0.4375,0,0.0625,1,0.625,0,0,0.25,0.75,0,0.5,3.875,7,41.625,1.4375,2.5037500125,19.9293749375,1.5756250125,0.9076875,0.60000002,0.0625,5.4375,52.21875,0.42389073625,0.75,0,0,0,0,0,1,1,1,29,44.5,18.5,127.32,0.8,0.6,0.6,0.6,30.6077006588669,132.760336180708,140.393867223605,204.439577488172,0.8,0.8,1,0.8,0.88774157180746,52,30,52,213,24.5309481052166,893.128343366442,13,0,0,0,3.95544162579567,"Likoswe","MW2012C3030414",29.1583333333333,100.995277777778,144.096666666667,176.503735139798,0.633333333333333,0.533333333333333,0.4,0.616666666666667,0.907327888972221,52,30,0,0,213,24.5309481052166,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
30402515,2010,0,0.5,0.0625,0.3125,0,0,0.25,0.1875,0,0.0625,0.625,0.375,0,0.25,4.0625,6,44.125,1.4375,3.06125000625,13.891875,6.22999995,1.0551875,0.60000002,1.1875,5.75,49.59375,0.048465270625,0.375,0,0,0,0,0,1,NA,1,35,201.6525,300,221.213333333333,0.5,0,0,0.25,33.5889224794879,153.008950674333,147.889280288814,202.111227564152,0.75,0.5,1,0.75,0.931944517604808,52,30,52,213,24.5309481052166,893.128343366442,13,0,0,0,3.90386481772668,"Likoswe","MW2012C3030414",29.1583333333333,100.995277777778,144.096666666667,176.503735139798,0.633333333333333,0.533333333333333,0.4,0.616666666666667,0.907327888972221,52,30,0,0,213,24.5309481052166,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30402570,2011,0,0.6875,0.1875,0.5,0,0,0.75,0.375,0,0,0.5,0.5,0,0.5,3.8125,3,40.25,1.125,1.65749999375,13.451875,5.0531249625,1.1321875,0.60000002,3.1875,5.9375,59.0625,0.423891030625,0.5,0,0,0,0,0,2,1,1,24.715,178.055,226.495,181.005704453921,0.5,0.5,0.5,1,24.6029360979723,121.574195347157,119.385072339758,207.148954817308,1,1,1,1,0.965324109987289,34,23,32,213,24.3673639288531,879.300295375642,22,0,0,0,4.07859620525396,"Likoswe","MW2012C3030414",18.8575,95.3608333333333,171.12625,180.996429194066,0.5,0.375,0.75,1,0.950227190169834,33,26,0,0,213,24.3673639288531,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30402669,2010,0,0.625,0.0625,0.25,0,0,0.3125,0.0625,0,0,0.625,0.375,0,0.25,4.5625,12,46.5625,1.5625,2.4787499875,16.22125025,3.08874999375,0.9788125,0.60000002,3.625,5.75,56.625,0.29874825,0.375,0,0,0,0,0,1,1,1,23.475,56.8333333333333,113.79,180.977872086061,0.6,1,0.6,1,25.9228765914869,121.553450366525,120.985942628199,209.285602021464,1,1,1,1,0.902297577504396,52,30,52,213,24.5309481052166,893.128343366442,13,0,0,0,4.0364505838032,"Likoswe","MW2012C3030414",29.1583333333333,100.995277777778,144.096666666667,176.503735139798,0.633333333333333,0.533333333333333,0.4,0.616666666666667,0.907327888972221,52,30,0,0,213,24.5309481052166,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30403185,2010,0,0.4375,0.125,0.375,0.0625,0,0.5625,0.1875,0,0,0.5625,0.4375,0,0.375,3.75,10,43.25,1.375,14.28,30.211249875,6.57437495,0.829125,0.3750000125,7.4375,5.6875,45.25,-0.076676041875,0.4375,0,0,0,0,0,1,1,1,27.125,160,134.628333333333,164.107315300597,0.5,0.5,1,1,27.405229321287,124.02207074164,124.53282054309,208.776341787062,1,1,1,1,0.854392965366838,52,14,52,213,24.5309481052166,893.128343366442,13,0,0,0,3.81220267014594,"Kadewere","MW2012C3030414",33.4700772784665,124.382599942854,160.556319687116,169.548938228865,0.398878266259775,0.338622528450633,0.452691286795092,0.744894780342043,0.880174992497258,53.3333333333333,19,0,0,213,24.5623314882855,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
