"ea_id","lat_modified","lon_modified","FS_year","FS_month"
31550254,-15.386572,35.3146,2013,8
31550254,-15.738503,35.014054,2013,7
31552612,-15.8194999694824,35.0145988464355,2010,11
31552686,-15.8213996887207,35.0129013061523,2010,9
31552686,-15.8214,35.0129,2013,7
31552686,-16.250927,34.92637,2013,8
31552686,-16.237161,34.914407,2013,9
31552686,-14.019787,33.704314,2013,11
31553237,-15.8201999664307,34.9934005737305,2011,1
31554613,-15.8270998001099,35.0484008789062,2010,4
31554613,-15.8271,35.0484,2013,4
31554613,-15.967406,35.465482,2013,8
31554613,-15.387234,35.390029,2013,5
31554613,-13.90976,33.770379,2013,5
31554613,-15.647551,35.028091,2013,4
31554613,-15.796125,35.108204,2013,4
31555614,-15.8551998138428,35.0736999511719,2010,8
31555614,-15.988499,35.363592,2013,10
31555614,-15.8552,35.0737,2013,5
31555614,-15.8552,35.0737,2013,6
31555614,-13.923959,33.734292,2013,7
31555614,-16.024609,35.478691,2013,7
